movie_nm|ogroup|ti_mean|ti_min|ti_max
동물, 원|2|0.020479666666666667|0.00557|0.05927
동물, 원|3|0.006501666666666665|0.00286|0.01762
동키 킹|1|0.009304333333333333|0.0006|0.08713
동키 킹|2|0.055966333333333326|0.00481|0.2791
동키 킹|3|0.005394333333333334|0.0009699999999999999|0.01137
두 번째 여름, 두 번 다시 만날 수 없는 너|1|0.017499666666666667|0.0035299999999999997|0.060239999999999995
두 번째 여름, 두 번 다시 만날 수 없는 너|2|0.023808333333333334|0.0067|0.09511
두 번째 여름, 두 번 다시 만날 수 없는 너|3|0.005228666666666668|0.00263|0.010459999999999999
두번할까요|1|0.9795666666666669|0.16387000000000002|8.14146
두번할까요|2|1.4772786666666669|0.20469|3.9489900000000002
두번할까요|3|0.26938733333333337|0.08909|0.8688
드래곤 길들이기 3|1|1.0370566666666667|0.33694|2.5202400000000003
드래곤 길들이기 3|2|3.036315000000001|0.73143|21.093870000000003
드래곤 길들이기 3|3|0.43764300000000006|0.23173000000000002|0.9411700000000001
드래곤 빌리지|1|0.037496666666666664|0.02477|0.0616
드래곤 빌리지|2|0.04749733333333333|0.02839|0.09783
드래곤 빌리지|3|0.04260066666666667|0.03132|0.06047
드래곤볼 슈퍼: 브로리|1|0.023186|0.00037|0.19022999999999998
드래곤볼 슈퍼: 브로리|2|0.030380357142857143|0.00037|0.16033
드래곤볼 슈퍼: 브로리|3|0.0005826666666666666|0.00037|0.0012
드레드아웃|1|0.0060795|0.00037|0.02025
드레드아웃|2|0.005268333333333334|0.00082|0.01905
드레드아웃|3|0.004574333333333333|0.0005200000000000001|0.013019999999999999
디 엔드?|1|0.0021785714285714286|0.00037|0.00557
디 엔드?|2|0.0030175862068965525|0.00045|0.01069
디 엔드?|3|0.0008485185185185185|0.00037|0.0018800000000000002
디스 크레이지 하트|1|0.0016071428571428571|0.00045|0.00323
디스 크레이지 하트|2|0.010993333333333338|0.00225|0.05972
디스 크레이지 하트|3|0.003011666666666667|0.0005200000000000001|0.01174
디스트로이어|1|0.03079433333333333|0.01265|0.10747000000000001
디스트로이어|2|0.04623833333333334|0.01295|0.15996
디스트로이어|3|0.017266666666666666|0.00979|0.030119999999999997
디아스포라의 노래: 아리랑로드|1|0.0030388235294117644|0.0005200000000000001|0.014759999999999999
디아스포라의 노래: 아리랑로드|2|0.003211034482758621|0.00045|0.01348
디아스포라의 노래: 아리랑로드|3|0.00044500000000000003|0.00037|0.0005200000000000001
디어 마이 프렌드|1|0.023060999999999998|0.0038399999999999997|0.07772000000000001
디어 마이 프렌드|2|0.03270266666666667|0.00399|0.18722
디어 마이 프렌드|3|0.0032173333333333333|0.00158|0.0064
디에고|1|0.039506999999999994|0.00647|0.17374
디에고|2|0.06026466666666666|0.02214|0.14956
디에고|3|0.017778000000000002|0.00948|0.05015
디터 람스|1|0.03419733333333333|0.01122|0.07245
디터 람스|2|0.053763666666666654|0.03148|0.0808
디터 람스|3|0.028488333333333334|0.01611|0.05309
똑딱똑딱 마법의 시계나라|1|0.005758666666666667|0.0005200000000000001|0.034260000000000006
똑딱똑딱 마법의 시계나라|2|0.021146428571428566|0.00037|0.147
똑딱똑딱 마법의 시계나라|3|0.0007474999999999999|0.00037|0.0035299999999999997
라 파미에|1|0.0032437931034482764|0.00037|0.013630000000000001
라 파미에|2|0.011562666666666669|0.00451|0.02259
라 파미에|3|0.003104999999999999|0.00105|0.00594
라라와 움직이는 비밀의 숲|1|0.010769666666666667|0.0021|0.10543
라라와 움직이는 비밀의 숲|2|0.03980896551724139|0.0009|0.26005
라라와 움직이는 비밀의 숲|3|0.0021810000000000006|0.0005200000000000001|0.00436
라멘 덕후|1|0.0005200000000000001|0.0005200000000000001|0.0005200000000000001
라멘 덕후|2|0.0018541379310344826|0.0006|0.00451
라멘 덕후|3|0.0006316666666666668|0.00037|0.0018800000000000002
라스트 미션|1|0.31619766666666665|0.00851|6.0441
라스트 미션|2|0.7248273333333334|0.09157|2.52717
라스트 미션|3|0.17738666666666664|0.035539999999999995|1.02221
라스트 씬|1|0.0024276923076923074|0.00082|0.00692
라스트 씬|2|0.005231333333333335|0.00165|0.01762
라스트 씬|3|0.0010768000000000002|0.00037|0.00293
라스트 크리스마스|1|0.6197013333333333|0.21591|2.12297
라스트 크리스마스|2|1.8189166666666665|0.14482|9.67821
라스트 크리스마스|3|0.7514196666666666|0.04955|9.753219999999999
라이딩 업힐|1|0.0017950000000000002|0.00037|0.00399
라이딩 업힐|2|0.0018353333333333336|0.0005200000000000001|0.0049700000000000005
라이딩 업힐|3|0.0005523076923076922|0.00037|0.0009
라이온 킹|1|2.393764|0.44404|7.52195
라이온 킹|2|7.298796666666665|1.20032|23.232960000000002
라이온 킹|3|0.39500866666666673|0.18865|0.89146
라플라스의 마녀|1|0.19460500000000003|0.044660000000000005|0.46829
라플라스의 마녀|2|0.19287933333333326|0.04285|0.8209
라플라스의 마녀|3|0.037861666666666675|0.0265|0.0665
람보: 라스트 워|1|0.019509|0.0005200000000000001|0.23949
람보: 라스트 워|2|0.16353566666666666|0.00165|0.73549
람보: 라스트 워|3|0.032718|0.0021|0.23715
래미의 초특급 시간여행|1|0.009564583333333333|0.00037|0.07463
래미의 초특급 시간여행|2|0.017308518518518515|0.00037|0.1049
래미의 초특급 시간여행|3|0.00044777777777777774|0.00037|0.00075
러브 앳|1|0.1842916666666667|0.010920000000000001|1.8860400000000002
러브 앳|2|0.7270866666666664|0.12592|2.3858099999999998
러브 앳|3|0.06599866666666666|0.02553|0.13947
러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우|1|0.0016875|0.0009699999999999999|0.0033799999999999998
러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우|2|0.002662857142857143|0.0005200000000000001|0.00594
러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우|3|0.0010488|0.00037|0.00301
러브리스|1|0.024868|0.0044399999999999995|0.08058
러브리스|2|0.06178833333333334|0.01408|0.12449
러브리스|3|0.008691333333333334|0.00256|0.015430000000000001
레고 무비 2|1|0.15324|0.03901|0.6101
레고 무비 2|2|0.31620833333333337|0.04262|1.1497899999999999
레고 무비 2|3|0.06660333333333333|0.02455|0.15883
레드 사이렌|1|0.0032442857142857143|0.0005200000000000001|0.0183
레드 사이렌|2|0.0022107692307692314|0.00037|0.00722
레드 사이렌|3|0.0005763636363636362|0.00037|0.00105
레드슈즈|1|0.672309|0.22179000000000001|2.1266599999999998
레드슈즈|2|2.8252469999999996|0.82519|6.1279900000000005
레드슈즈|3|0.5418233333333333|0.14505|1.6746400000000001
레인보우: 나의 사랑|1|0.009964482758620689|0.0006|0.0564
레인보우: 나의 사랑|2|0.015699333333333336|0.0018|0.06302999999999999
레인보우: 나의 사랑|3|0.0011059999999999998|0.00037|0.00301
레토|1|0.08622|0.01784|0.35652
레토|2|0.15865300000000002|0.038860000000000006|0.44818
레토|3|0.02575633333333333|0.0122|0.04774
레플리카|1|0.9736013333333334|0.18677|13.97439
레플리카|2|0.5742623333333333|0.23188000000000003|1.6750900000000002
레플리카|3|0.23353333333333332|0.16809000000000002|0.33348
로망|1|0.23604033333333335|0.03245|2.24761
로망|2|0.30002133333333353|0.07094|0.9907299999999999
로망|3|0.08652399999999996|0.04458|0.16621
로빈: 살인자의 유혹|1|0.00048499999999999997|0.00037|0.0006
로빈: 살인자의 유혹|2|0.0006349999999999999|0.0006|0.00067
로빈: 살인자의 유혹|3|0.00037|0.00037|0.00037
로슈포르의 숙녀들|1|0.0016382142857142858|0.00045|0.00421
로슈포르의 숙녀들|2|0.007932|0.0036899999999999997|0.015359999999999999
로슈포르의 숙녀들|3|0.0025863333333333337|0.00045|0.00647
로제타|1|0.02581433333333333|0.01001|0.08224
로제타|2|0.04134999999999999|0.0125|0.11402000000000001
로제타|3|0.013914666666666669|0.01001|0.01958
로지|1|0.02848366666666666|0.014530000000000001|0.14745999999999998
로지|2|0.033458666666666664|0.01935|0.06047
로지|3|0.020321333333333334|0.017169999999999998|0.02538
로켓맨|1|0.46196266666666674|0.027030000000000002|3.8061199999999995
로켓맨|2|0.672122|0.09203|2.8254099999999998
로켓맨|3|0.3662263333333333|0.05708|2.99938
롤라|1|0.0035143333333333324|0.00158|0.00564
롤라|2|0.004689333333333334|0.00225|0.01001
롤라|3|0.003674666666666667|0.0024|0.00843
롱 리브 더 킹: 목포 영웅|1|2.129227333333333|0.22216999999999998|13.114020000000002
롱 리브 더 킹: 목포 영웅|2|5.9651716666666665|1.2611700000000001|20.034760000000002
롱 리브 더 킹: 목포 영웅|3|1.4194730000000002|0.6577|3.9957599999999998
롱 샷|1|0.9395566666666666|0.09135|8.13823
롱 샷|2|1.6062429999999996|0.27873000000000003|3.8306
롱 샷|3|0.3241683333333334|0.10837000000000001|0.8354299999999999
루스 베이더 긴즈버그: 나는 반대한다|1|0.017487666666666665|0.00474|0.054970000000000005
루스 베이더 긴즈버그: 나는 반대한다|2|0.058859333333333326|0.01958|0.11567000000000001
루스 베이더 긴즈버그: 나는 반대한다|3|0.019343666666666662|0.00685|0.08968999999999999
룩 어웨이|1|0.16519199999999998|0.045939999999999995|2.85628
룩 어웨이|2|0.039019666666666654|0.01107|0.12426
룩 어웨이|3|0.03152266666666667|0.00451|0.36857
리노|1|0.02589566666666667|0.01574|0.08939
리노|2|0.0854136666666667|0.02274|0.48568
리노|3|0.030509|0.023569999999999997|0.04518
리메모리-기억추출|1|0.0022609090909090908|0.00037|0.00512
리메모리-기억추출|2|0.027386333333333335|0.00399|0.18398
리메모리-기억추출|3|0.003369666666666666|0.00082|0.0076
리지|1|0.14036200000000004|0.07945|0.31216
리지|2|0.22385466666666662|0.1104|0.50059
리지|3|0.4528593333333333|0.09692|4.39612
마담 싸이코|1|0.8523780000000001|0.12403|7.524960000000001
마담 싸이코|2|0.9513633333333331|0.12440999999999999|5.7508300000000006
마담 싸이코|3|0.09842500000000001|0.0317|0.32941
마리아 칼라스: 세기의 디바|1|0.0058878571428571435|0.00037|0.027030000000000002
마리아 칼라스: 세기의 디바|2|0.04431833333333333|0.030039999999999997|0.06657
마리아 칼라스: 세기의 디바|3|0.008628000000000002|0.0006|0.028089999999999997
마법안개의 비밀: 황금 보물선을 찾아라|1|0.0012|0.0009|0.0015
마법안개의 비밀: 황금 보물선을 찾아라|2|0.0014784999999999998|0.00045|0.01024
마법안개의 비밀: 황금 보물선을 찾아라|3|0.00072|0.00037|0.00112
마왕의 딸 이리샤|1|0.03199866666666666|0.00301|0.11785999999999999
마왕의 딸 이리샤|2|0.11087166666666666|0.02161|0.37693000000000004
마왕의 딸 이리샤|3|0.019965|0.00617|0.07537999999999999
마이펫의 이중생활 2|1|0.6973526666666667|0.20025|3.91555
마이펫의 이중생활 2|2|2.467226333333333|0.41707|12.64001
마이펫의 이중생활 2|3|0.268249|0.09247999999999999|0.69445
마지막 8월 어느 기념비의 이야기|1|0.000485|0.00045|0.0005200000000000001
마지막 8월 어느 기념비의 이야기|2|0.0007418750000000001|0.00037|0.0018
마지막 8월 어느 기념비의 이야기|3|0.0005233333333333332|0.00037|0.00067
막다른 골목의 추억|1|0.042385333333333323|0.00557|0.34523000000000004
막다른 골목의 추억|2|0.09198666666666666|0.03584|0.23331
막다른 골목의 추억|3|0.020430000000000004|0.010159999999999999|0.04383
말레피센트 2|1|0.7164596666666667|0.11884000000000002|2.44817
말레피센트 2|2|4.012111333333334|0.43409|13.992920000000002
말레피센트 2|3|0.216573|0.10393|0.52635
말모이|1|2.4240113333333335|0.20763|18.21273
말모이|2|7.924156|2.06453|19.660610000000002
말모이|3|2.118097|0.58427|5.33752
매니페스토|1|0.015017|0.00534|0.04556
매니페스토|2|0.02774433333333333|0.013930000000000001|0.1168
매니페스토|3|0.011845999999999999|0.00534|0.02914
매리|1|0.06656500000000001|0.0030800000000000003|0.8685700000000001
매리|2|0.07675499999999999|0.01204|0.2071
매리|3|0.009222666666666665|0.00399|0.01784
매트리악|1|0.005865|0.0006|0.02108
매트리악|2|0.037587666666666665|0.0035299999999999997|0.16177
매트리악|3|0.010777333333333331|0.00406|0.0436
맨 인 블랙: 인터내셔널|1|0.9926689999999998|0.2129|2.77984
맨 인 블랙: 인터내셔널|2|2.0616246666666664|0.21064000000000002|8.38766
맨 인 블랙: 인터내셔널|3|0.9452326666666665|0.31465|3.3281099999999997
머메이드: 죽음의 호수|1|0.0011090000000000002|0.00037|0.00248
머메이드: 죽음의 호수|2|0.0011747619047619044|0.00037|0.00474
머메이드: 죽음의 호수|3|0.0006981818181818182|0.00037|0.00225
메기|1|0.12359466666666666|0.0555|0.40623000000000004
메기|2|0.289274|0.09767|0.7107899999999999
메기|3|0.20083766666666664|0.08932000000000001|0.74498
메기의 추억|1|0.007109333333333331|0.00421|0.01415
메기의 추억|2|0.007237999999999999|0.00512|0.01272
메기의 추억|3|0.009737999999999998|0.00647|0.015130000000000001
메리 포핀스 리턴즈|1|0.6477443333333334|0.25447|1.9599900000000001
메리 포핀스 리턴즈|2|1.2907703333333338|0.16259|4.69714
메리 포핀스 리턴즈|3|0.404632|0.12351|4.90364
메리, 퀸 오브 스코틀랜드|1|0.00696|0.00082|0.01468
메리, 퀸 오브 스코틀랜드|2|0.008382333333333332|0.00271|0.0186
메리, 퀸 오브 스코틀랜드|3|0.005168000000000001|0.0018800000000000002|0.0131
메시지 맨|1|0.0005733333333333334|0.00037|0.00075
메시지 맨|2|0.0031551851851851853|0.0005200000000000001|0.00798
메시지 맨|3|0.0008511111111111109|0.00037|0.0024
메이데이|1|0.01803|0.011590000000000001|0.03765
메이데이|2|0.043228666666666665|0.01965|0.25085999999999997
메이데이|3|0.01780166666666667|0.01325|0.032760000000000004
메이트|1|0.08416466666666667|0.02696|0.81126
메이트|2|0.06622766666666667|0.04503|0.17156
메이트|3|0.041451333333333326|0.033960000000000004|0.05482000000000001
명탐정 코난: 감청의 권|1|0.1359103333333333|0.040510000000000004|0.5018
명탐정 코난: 감청의 권|2|0.2400176666666667|0.0305|1.21727
명탐정 코난: 감청의 권|3|0.023555666666666662|0.013930000000000001|0.03893
명탐정 코난:전율의 악보|1|0.04871766666666666|0.007529999999999999|0.13315
명탐정 코난:전율의 악보|2|0.060021|0.00594|0.28264
명탐정 코난:전율의 악보|3|0.010887333333333334|0.0037600000000000003|0.03381
명탐정 피카츄|1|1.6728433333333335|0.0967|6.28381
명탐정 피카츄|2|2.4360970000000006|0.30493000000000003|8.12678
명탐정 피카츄|3|0.6808163333333334|0.18112|4.1808
모험왕 블링키|1|0.015642|0.00082|0.1287
모험왕 블링키|2|0.05306433333333332|0.00143|0.22073
모험왕 블링키|3|0.011559999999999999|0.00045|0.08088
몬스터|1|0.23531533333333335|0.09692|3.5893
몬스터|2|0.159963|0.10400000000000001|0.28106
몬스터|3|0.17469933333333335|0.09337999999999999|1.96662
몬스터 랜드|1|0.0069840000000000015|0.0009699999999999999|0.04292
몬스터 랜드|2|0.023244666666666667|0.00173|0.17795999999999998
몬스터 랜드|3|0.0018650000000000001|0.00037|0.00466
몬스터 하우스|1|0.03567733333333333|0.00662|0.38431
몬스터 하우스|2|0.18317833333333328|0.02025|0.8710600000000001
몬스터 하우스|3|0.01020733333333333|0.00557|0.02131
몬스터파크|1|0.030270000000000002|0.00579|0.21328000000000003
몬스터파크|2|0.105974|0.00715|0.58178
몬스터파크|3|0.005686333333333332|0.00225|0.01009
몽 가르송|1|0.0015125000000000002|0.00037|0.00594
몽 가르송|2|0.022231666666666663|0.00534|0.11905999999999999
몽 가르송|3|0.002937333333333333|0.00045|0.009559999999999999
무간도 외전|1|0.038462333333333334|0.02658|0.09888
무간도 외전|2|0.11376166666666668|0.04217|0.24241999999999997
무간도 외전|3|0.10547966666666667|0.03592|0.40789000000000003
무법자 난공불락 대열차|2|0.016139166666666666|0.0005200000000000001|0.06573999999999999
무법자 난공불락 대열차|3|0.0011823076923076921|0.00037|0.0042899999999999995
무서운 이야기 : 오두막의 악마|2|0.0031|0.00037|0.00647
무서운 이야기 : 오두막의 악마|3|0.0008896153846153845|0.00037|0.0018800000000000002
물의 기억|1|0.024867333333333335|0.00045|0.10362
물의 기억|2|0.06277766666666666|0.00655|0.25109000000000004
물의 기억|3|0.003803333333333334|0.00112|0.00798
미결처리반 Q 4: 순수의 배신|1|0.000535|0.00037|0.00067
미결처리반 Q 4: 순수의 배신|2|0.00044500000000000003|0.00037|0.0005200000000000001
미드 90|1|0.06226566666666667|0.02018|0.25839
미드 90|2|0.1641403333333333|0.03185|0.50466
미드 90|3|0.022176000000000005|0.009859999999999999|0.05633
미드소마|1|0.34549900000000006|0.10679000000000001|1.07221
미드소마|2|0.25479099999999993|0.12418|0.6097199999999999
미드소마|3|0.12514366666666668|0.06695|0.68662
미드웨이|1|0.348325|0.05782999999999999|1.53915
미드웨이|2|3.022530000000001|0.43206000000000006|15.519870000000001
미드웨이|3|0.28113066666666675|0.14693|0.5522600000000001
미래의 미라이|1|0.48739299999999997|0.04978|5.75249
미래의 미라이|2|0.7805356666666666|0.19392|2.47498
미래의 미라이|3|0.12945933333333334|0.047889999999999995|0.25861999999999996
미성년|1|0.7454346666666667|0.02967|5.39521
미성년|2|1.595450666666667|0.19287|6.63191
미성년|3|0.45421000000000006|0.13571|3.18223
미션 이스탄불 5: 더 파이널|1|0.0019622222222222224|0.00037|0.00715
미션 이스탄불 5: 더 파이널|2|0.004608666666666666|0.00082|0.010159999999999999
미션 이스탄불 5: 더 파이널|3|0.007168999999999999|0.00105|0.03991
미스 스티븐스|1|0.05435833333333333|0.01167|0.22871999999999998
미스 스티븐스|2|0.15484199999999998|0.030039999999999997|0.46475
미스 스티븐스|3|0.022335333333333332|0.01031|0.0558
미안해요, 리키|1|0.001412222222222222|0.00045|0.0030800000000000003
미안해요, 리키|2|0.03801233333333334|0.00203|0.23512
미안해요, 리키|3|0.0030603333333333337|0.0005200000000000001|0.0122
미이라: 악령의 부활|1|0.023105384615384618|0.00045|0.0619
미이라: 악령의 부활|2|0.0014926923076923073|0.00045|0.00707
미이라: 악령의 부활|3|0.0013734999999999997|0.00037|0.00655
바이스|1|0.241514|0.04804|1.73029
바이스|2|0.5107626666666667|0.09361|1.8178
바이스|3|0.11926633333333332|0.06273|0.30034
발광하는 현대사|1|0.08056466666666666|0.0044399999999999995|0.32143
발광하는 현대사|2|0.22189433333333328|0.04676|0.83588
발광하는 현대사|3|0.046693666666666675|0.02568|0.08525
발명왕 볼트|1|0.006449230769230769|0.00045|0.0503
발명왕 볼트|2|0.04084571428571428|0.00037|0.29883000000000004
발명왕 볼트|3|0.0005369999999999999|0.00037|0.00112
밤의 문이 열린다|1|0.014701333333333337|0.00135|0.05181
밤의 문이 열린다|2|0.046005666666666674|0.01747|0.212
밤의 문이 열린다|3|0.063531|0.01762|0.25929
방문객|1|0.005574999999999999|0.00256|0.00903
방문객|2|0.005784333333333334|0.00323|0.00926
방문객|3|0.008374333333333334|0.0018|0.01807
배심원들|1|0.6470296666666667|0.03946|6.98791
배심원들|2|1.469442|0.25643|3.2730599999999996
배심원들|3|0.3820840000000001|0.1711|0.8403299999999999
백두번째 구름|1|0.0012752380952380953|0.00037|0.00655
백두번째 구름|2|0.0015363333333333333|0.00045|0.00504
백두번째 구름|3|0.000671111111111111|0.00037|0.00112
백두산|1|3.0284376666666666|1.0203200000000001|11.22038
백두산|2|12.850438666666669|2.68713|49.0508
백두산|3|2.460212|0.5766600000000001|7.133189999999999
버스데이 원더랜드|1|0.005980333333333334|0.0018800000000000002|0.02018
버스데이 원더랜드|2|0.009018333333333333|0.00158|0.03102
버스데이 원더랜드|3|0.0020003333333333336|0.0006|0.00466
버티고|1|0.183929|0.023190000000000002|1.3177299999999998
버티고|2|0.3740553333333334|0.10565999999999999|1.0043600000000001
버티고|3|0.059446333333333365|0.02191|0.16154000000000002
벌레스크|1|0.0008607142857142856|0.00037|0.00173
벌레스크|2|0.0012226666666666666|0.00045|0.00293
벌레스크|3|0.0018941379310344832|0.00075|0.0049700000000000005
벌새|1|0.5279213333333334|0.038860000000000006|7.70782
벌새|2|0.948719666666667|0.5098600000000001|1.237
벌새|3|0.4286193333333334|0.27142|0.77112
베스와 베라|1|0.07136033333333332|0.00805|0.30644
베스와 베라|2|0.1950863333333333|0.0546|0.68029
베스와 베라|3|0.030536333333333335|0.015280000000000002|0.06936
베카신!|1|0.0018500000000000003|0.00045|0.01024
베카신!|2|0.0023570370370370373|0.00045|0.00564
베카신!|3|0.00045|0.00045|0.00045
벤 이즈 백|1|0.1666126666666667|0.0038399999999999997|3.41171
벤 이즈 백|2|0.11090399999999999|0.03283|0.36157
벤 이즈 백|3|0.01779333333333333|0.00481|0.04104
벤트: 마약의 도시|1|0.015540714285714286|0.00037|0.06815
벤트: 마약의 도시|2|0.006933666666666668|0.00218|0.02018
벤트: 마약의 도시|3|0.0018755172413793106|0.00045|0.00391
변신|1|1.6502050000000004|0.3017|12.52373
변신|2|5.608526333333332|0.55392|15.87301
변신|3|0.9718733333333333|0.22013000000000002|4.27998
별의 정원|1|0.035319333333333335|0.00203|0.16719
별의 정원|2|0.09291266666666663|0.01995|0.33031
별의 정원|3|0.013964666666666665|0.00677|0.02244
보희와 녹양|1|0.018378333333333333|0.0033799999999999998|0.04255
보희와 녹양|2|0.04660866666666666|0.02131|0.13669
보희와 녹양|3|0.28878233333333336|0.0265|3.43566
봄은 온다|1|0.004566785714285713|0.0005200000000000001|0.0265
봄은 온다|2|0.00688866666666667|0.00075|0.02628
봄은 온다|3|0.0014303333333333334|0.00045|0.00489
봉오동 전투|1|3.539339333333333|0.58043|14.24988
봉오동 전투|2|14.717171333333331|2.32797|34.98196
봉오동 전투|3|3.0746263333333332|0.83724|12.600019999999999
북간도의 십자가|1|0.015731|0.00286|0.10905
북간도의 십자가|2|0.05938566666666666|0.02093|0.14972
북간도의 십자가|3|0.007445666666666668|0.00256|0.02553
북클럽|1|0.07041733333333333|0.01137|0.9414
북클럽|2|0.07723333333333332|0.03215|0.26148000000000005
북클럽|3|0.027599666666666668|0.0189|0.042089999999999995
분노는 말이 없다|1|0.0018066666666666667|0.0005200000000000001|0.0035299999999999997
분노는 말이 없다|2|0.037166666666666674|0.00406|0.29220999999999997
분노는 말이 없다|3|0.004029333333333334|0.0018|0.00903
분노의 질주: 홉스&쇼|1|3.202669333333333|0.9565299999999999|20.80106
분노의 질주: 홉스&쇼|2|8.027517333333334|1.53938|34.62807
분노의 질주: 홉스&쇼|3|1.631474333333333|0.5152800000000001|5.39573
불빛 아래서|1|0.00596090909090909|0.00105|0.01438
불빛 아래서|2|0.007046666666666664|0.0015|0.02018
불빛 아래서|3|0.001688|0.00045|0.00436
뷰티풀 보이|1|0.06216300000000001|0.029289999999999997|0.17803
뷰티풀 보이|2|0.11262466666666668|0.02266|0.48123999999999995
뷰티풀 보이|3|0.013806666666666668|0.00707|0.027030000000000002
뷰티풀 보이스|1|0.03759766666666666|0.0042899999999999995|0.21456
뷰티풀 보이스|2|0.12652199999999997|0.03306|0.54842
뷰티풀 보이스|3|0.038651|0.0131|0.1769
뷰티플 마인드|1|0.02804633333333333|0.00722|0.08027999999999999
뷰티플 마인드|2|0.023427000000000007|0.0061|0.12803
뷰티플 마인드|3|0.008195999999999998|0.0049700000000000005|0.01137
브라더 오브 더 이어|1|0.023079333333333337|0.00173|0.10762000000000001
브라더 오브 더 이어|2|0.023951333333333324|0.00165|0.1635
브라더 오브 더 이어|3|0.009028000000000003|0.00195|0.01589
블라인드 멜로디|1|0.6336083333333333|0.017769999999999998|10.31407
블라인드 멜로디|2|0.25044900000000003|0.061529999999999994|0.78618
블라인드 멜로디|3|0.040197000000000004|0.014530000000000001|0.08849
블랙 47|1|0.007895333333333332|0.00105|0.03321
블랙 47|2|0.02901233333333333|0.0061|0.17653
블랙 47|3|0.005974333333333335|0.00173|0.018969999999999997
블랙 머니|1|1.0847956666666667|0.07252|3.8963400000000004
블랙 머니|2|7.876441666666666|1.13887|20.54319
블랙 머니|3|3.2290289999999997|0.5793699999999999|23.058239999999998
블레이드 소울|1|0.006589333333333333|0.00301|0.03253
블레이드 소울|2|0.07679733333333336|0.01596|0.3203
블레이드 소울|3|0.011035333333333331|0.00564|0.021159999999999998
블루 마이 마인드|1|0.0025709999999999995|0.00037|0.007529999999999999
블루 마이 마인드|2|0.010101666666666669|0.00572|0.01807
블루 마이 마인드|3|0.044478666666666666|0.00504|0.17931
블루스 인 인디아|1|0.007468148148148147|0.00075|0.06356
블루스 인 인디아|2|0.006233|0.0012|0.01272
블루스 인 인디아|3|0.001103793103448276|0.00045|0.00406
비뚤어진 집|1|0.064041|0.01694|0.22616
비뚤어진 집|2|0.08115599999999998|0.00655|0.50873
비뚤어진 집|3|0.010789666666666668|0.00534|0.029439999999999997
비블리아 고서당 사건수첩|1|0.011926666666666665|0.00301|0.0369
비블리아 고서당 사건수첩|2|0.01704366666666667|0.00617|0.05151
비블리아 고서당 사건수첩|3|0.005758666666666665|0.00399|0.00926
비스트|1|0.41290599999999994|0.14467|2.81803
비스트|2|3.5507646666666663|0.13533|49.639509999999994
비스트|3|0.48074333333333347|0.1934|0.97559
비질란테|1|0.164268|0.045939999999999995|0.7812100000000001
비질란테|2|0.1133673333333333|0.059789999999999996|0.29047
비질란테|3|0.08658900000000001|0.04646|0.20920999999999998
빅 2: 황금열쇠 대소동|1|0.0024745454545454545|0.00037|0.01024
빅 2: 황금열쇠 대소동|2|0.03803166666666667|0.00037|0.19182000000000002
빅 위시|1|0.022940666666666668|0.00173|0.17088
빅 위시|2|0.130709|0.00323|0.7729199999999999
빅 위시|3|0.0065236666666666655|0.00218|0.01521
빅샤크2 : 해저2만리|1|0.026517000000000002|0.0018|0.32858000000000004
빅샤크2 : 해저2만리|2|0.09335299999999998|0.00489|0.54435
빅샤크2 : 해저2만리|3|0.00793|0.00271|0.01754
빅트립: 아기팬더 배달 대모험|1|0.0033230000000000004|0.00037|0.028610000000000003
빅트립: 아기팬더 배달 대모험|2|0.027097000000000003|0.00173|0.13593
빅트립: 아기팬더 배달 대모험|3|0.002035666666666667|0.00045|0.00572
빌리어네어 보이즈클럽|1|0.39508733333333335|0.00406|3.74075
빌리어네어 보이즈클럽|2|0.20282100000000006|0.05196|0.8897299999999999
빌리어네어 보이즈클럽|3|0.049311333333333325|0.01784|0.10114
빠삐용|1|0.19252066666666667|0.07297000000000001|0.95194
빠삐용|2|0.34819999999999995|0.1168|0.97619
빠삐용|3|0.10875799999999995|0.06514|0.25327
뺑반|1|2.3900506666666668|0.43401999999999996|6.42186
뺑반|2|8.522797|1.27895|28.97875
뺑반|3|1.3612880000000003|0.50715|4.14021
뽀로로 극장판 보물섬 대모험|1|0.293113|0.032760000000000004|1.04623
뽀로로 극장판 보물섬 대모험|2|1.341797|0.22299000000000002|8.62113
뽀로로 극장판 보물섬 대모험|3|0.1840606666666667|0.09075|0.46693
쁘띠 아만다|1|0.013628666666666667|0.00361|0.0506
쁘띠 아만다|2|0.03139966666666667|0.00881|0.08374
쁘띠 아만다|3|0.005269666666666668|0.00173|0.01272
사랑은 비가 갠 뒤처럼|1|0.21778799999999998|0.02108|0.5098600000000001
사랑은 비가 갠 뒤처럼|2|0.2533153333333332|0.10453|0.77413
사랑은 비가 갠 뒤처럼|3|0.07628933333333335|0.03569|0.1699
사랑의 선물|1|0.034720666666666664|0.0005200000000000001|0.14783
사랑의 선물|2|0.04489100000000002|0.00715|0.14565
사랑의 선물|3|0.05225166666666667|0.00474|0.2733
사무라이-검신 주베에|3|0.0013373913043478259|0.00037|0.0033799999999999998
사바하|1|1.923668666666667|0.25206|6.29519
사바하|2|8.470340666666667|0.63352|29.30139
사바하|3|3.845805|0.50188|50.494679999999995
